batimentid,salleid,floorid,positionid,ssid,bssid,level,centrefrequence0,frequency
1,104,1,14,UnivToulon,1c:28:af:b4:1c:f1,-63,5580,5580
1,104,1,14,visiteurs,1c:28:af:b4:1c:f2,-64,5580,5580
1,104,1,14,,1c:28:af:b2:c8:44,-64,2462,2462
1,104,1,14,visiteurs,1c:28:af:b2:c8:42,-65,2462,2462
1,104,1,14,eduroam,1c:28:af:b2:c8:40,-65,2462,2462
1,104,1,14,UnivToulon,1c:28:af:b2:c8:41,-68,2462,2462
1,104,1,14,eduroam,1c:28:af:b4:1c:e0,-74,2462,2462
1,104,1,14,eduroam,1c:28:af:b2:9c:d0,-74,5320,5320
1,104,1,14,UnivToulon,1c:28:af:b2:9c:d1,-74,5320,5320
1,104,1,14,,1c:28:af:b4:1c:e4,-74,2462,2462
1,104,1,14,UnivToulon,1c:28:af:b2:9c:c1,-74,2412,2412
1,104,1,14,visiteurs,1c:28:af:b2:9c:d2,-75,5320,5320
1,104,1,14,visiteurs,1c:28:af:b2:9c:c2,-75,2412,2412
1,104,1,14,eduroam,1c:28:af:b2:9c:c0,-75,2412,2412
1,104,1,14,eduroam,1c:28:af:b3:18:e0,-76,2437,2437
1,104,1,14,,1c:28:af:ce:e7:04,-76,2437,2437
1,104,1,14,eduroam,1c:28:af:b2:97:e0,-76,2437,2437
1,104,1,14,,1c:28:af:ce:e7:03,-81,2437,2437
1,104,1,14,visiteurs,1c:28:af:b3:18:e2,-82,2437,2437
1,104,1,14,UnivToulon,1c:28:af:b3:18:e1,-83,2437,2437
1,104,1,14,visiteurs,1c:28:af:b2:f7:72,-83,5785,5785
1,104,1,14,UnivToulon,1c:28:af:b2:f7:71,-83,5785,5785
1,104,1,14,eduroam,1c:28:af:b2:f7:70,-83,5785,5785
1,104,1,14,UnivToulon,1c:28:af:b4:30:51,-83,5220,5220
1,104,1,14,visiteurs,1c:28:af:b4:30:52,-83,5220,5220
1,104,1,14,visiteurs,1c:28:af:b4:30:42,-83,2462,2462
1,104,1,14,eduroam,1c:28:af:b4:30:50,-84,5220,5220
1,104,1,14,UnivToulon,1c:28:af:b2:c8:51,-84,5280,5280
1,104,1,14,eduroam,1c:28:af:b3:60:10,-84,5500,5500
1,104,1,14,visiteurs,1c:28:af:b2:c8:52,-84,5280,5280
1,104,1,14,eduroam,1c:28:af:b2:c8:50,-85,5280,5280
1,104,1,14,visiteurs,1c:28:af:b3:60:12,-85,5500,5500
1,104,1,14,UnivToulon,1c:28:af:b3:60:11,-86,5500,5500
1,104,1,14,visiteurs,1c:28:af:b2:97:e2,-86,2437,2437
1,104,1,14,visiteurs,1c:28:af:b2:95:a2,-89,2462,2462
1,108,1,15,,1c:28:af:b4:32:23,-50,2412,2412
1,108,1,15,eduroam,1c:28:af:b4:32:20,-51,2412,2412
1,108,1,15,UnivToulon,1c:28:af:b4:32:21,-52,2412,2412
1,108,1,15,visiteurs,1c:28:af:b4:32:22,-53,2412,2412
1,108,1,15,eduroam,1c:28:af:b4:32:30,-55,5180,5180
1,108,1,15,UnivToulon,1c:28:af:b4:32:31,-55,5180,5180
1,108,1,15,visiteurs,1c:28:af:b4:32:32,-55,5180,5180
1,108,1,15,eduroam,1c:28:af:b4:1c:f0,-63,5580,5580
1,108,1,15,UnivToulon,1c:28:af:b4:1c:f1,-63,5580,5580
1,108,1,15,visiteurs,1c:28:af:b4:1c:f2,-64,5580,5580
1,108,1,15,,1c:28:af:b2:c8:44,-64,2462,2462
1,108,1,15,visiteurs,1c:28:af:b2:c8:42,-65,2462,2462
1,108,1,15,eduroam,1c:28:af:b2:c8:40,-65,2462,2462
1,108,1,15,UnivToulon,1c:28:af:b2:c8:41,-68,2462,2462
1,108,1,15,eduroam,1c:28:af:b4:1c:e0,-74,2462,2462
1,108,1,15,eduroam,1c:28:af:b2:9c:d0,-74,5320,5320
1,108,1,15,UnivToulon,1c:28:af:b2:9c:d1,-74,5320,5320
1,108,1,15,,1c:28:af:b4:1c:e4,-74,2462,2462
1,108,1,15,UnivToulon,1c:28:af:b2:9c:c1,-74,2412,2412
1,108,1,15,visiteurs,1c:28:af:b2:9c:d2,-75,5320,5320
1,108,1,15,visiteurs,1c:28:af:b2:9c:c2,-75,2412,2412
1,108,1,15,eduroam,1c:28:af:b2:9c:c0,-75,2412,2412
1,108,1,15,eduroam,1c:28:af:b3:18:e0,-76,2437,2437
1,108,1,15,,1c:28:af:ce:e7:04,-76,2437,2437
1,108,1,15,eduroam,1c:28:af:b2:97:e0,-76,2437,2437
1,108,1,15,,1c:28:af:ce:e7:03,-81,2437,2437
1,108,1,15,visiteurs,1c:28:af:b3:18:e2,-82,2437,2437
1,108,1,15,UnivToulon,1c:28:af:b3:18:e1,-83,2437,2437
1,108,1,15,visiteurs,1c:28:af:b2:f7:72,-83,5785,5785
1,108,1,15,UnivToulon,1c:28:af:b2:f7:71,-83,5785,5785
1,108,1,15,eduroam,1c:28:af:b2:f7:70,-83,5785,5785
1,108,1,15,UnivToulon,1c:28:af:b4:30:51,-83,5220,5220
1,108,1,15,visiteurs,1c:28:af:b4:30:52,-83,5220,5220
1,108,1,15,visiteurs,1c:28:af:b4:30:42,-83,2462,2462
1,108,1,15,eduroam,1c:28:af:b4:30:50,-84,5220,5220
1,108,1,15,UnivToulon,1c:28:af:b2:c8:51,-84,5280,5280
1,108,1,15,eduroam,1c:28:af:b3:60:10,-84,5500,5500
1,108,1,15,visiteurs,1c:28:af:b2:c8:52,-84,5280,5280
1,108,1,15,eduroam,1c:28:af:b2:c8:50,-85,5280,5280
1,108,1,15,visiteurs,1c:28:af:b3:60:12,-85,5500,5500
1,108,1,15,UnivToulon,1c:28:af:b3:60:11,-86,5500,5500
1,108,1,15,visiteurs,1c:28:af:b2:97:e2,-86,2437,2437
1,108,1,15,visiteurs,1c:28:af:b2:95:a2,-89,2462,2462
1,108,1,16,visiteurs,1c:28:af:b2:9c:d2,-46,5320,5320
1,108,1,16,eduroam,1c:28:af:b2:9c:d0,-47,5320,5320
1,108,1,16,UnivToulon,1c:28:af:b2:9c:d1,-47,5320,5320
1,108,1,16,visiteurs,1c:28:af:b2:9c:c2,-51,2412,2412
1,108,1,16,,1c:28:af:b2:9c:c3,-51,2412,2412
1,108,1,16,eduroam,1c:28:af:b2:9c:c0,-52,2412,2412
1,108,1,16,,1c:28:af:b2:9c:c4,-52,2412,2412
1,108,1,16,UnivToulon,1c:28:af:b2:9c:c1,-53,2412,2412
1,108,1,16,eduroam,1c:28:af:b4:30:40,-70,2462,2462
1,108,1,16,visiteurs,1c:28:af:b4:30:42,-70,2462,2462
1,108,1,16,UnivToulon,1c:28:af:b4:30:41,-71,2462,2462
1,108,1,16,UnivToulon,1c:28:af:b4:30:51,-73,5220,5220
1,108,1,16,eduroam,1c:28:af:b4:30:50,-74,5220,5220
1,108,1,16,visiteurs,1c:28:af:b4:30:52,-74,5220,5220
1,108,1,16,eduroam,1c:28:af:b3:60:10,-74,5500,5500
1,108,1,16,UnivToulon,1c:28:af:b3:60:11,-74,5500,5500
1,108,1,16,visiteurs,1c:28:af:b3:60:12,-74,5500,5500
1,108,1,16,,1c:28:af:b3:18:e3,-75,2437,2437
1,108,1,16,,1c:28:af:b3:18:e4,-76,2437,2437
1,108,1,16,visiteurs,1c:28:af:b4:1c:e2,-76,2462,2462
1,108,1,16,UnivToulon,1c:28:af:b2:c8:41,-76,2462,2462
1,108,1,16,eduroam,1c:28:af:b4:1c:e0,-77,2462,2462
1,108,1,16,,1c:28:af:b4:33:00,-77,2462,2462
1,108,1,16,eduroam,1c:28:af:b4:1c:f0,-77,5580,5580
1,108,1,16,eduroam,1c:28:af:b3:18:e0,-78,2437,2437
1,108,1,16,UnivToulon,1c:28:af:b3:18:e1,-78,2437,2437
1,108,1,16,visiteurs,1c:28:af:b3:18:e2,-78,2437,2437
1,108,1,16,,1c:28:af:b4:1c:e3,-78,2462,2462
1,108,1,16,,1c:28:af:b4:1c:e4,-78,2462,2462
1,108,1,16,UnivToulon,1c:28:af:b4:1c:f1,-78,5580,5580
1,108,1,16,eduroam,1c:28:af:b4:32:20,-79,2412,2412
1,108,1,16,UnivToulon,1c:28:af:b4:32:21,-79,2412,2412
1,108,1,16,visiteurs,1c:28:af:b4:1c:f2,-79,5580,5580
1,108,1,16,visiteurs,1c:28:af:b4:32:22,-80,2412,2412
1,108,1,16,,1c:28:af:b4:32:23,-80,2412,2412
1,108,1,16,UnivToulon,1c:28:af:b2:c8:51,-83,5280,5280
1,108,1,16,visiteurs,1c:28:af:b2:f7:62,-84,2412,2412
1,108,1,16,eduroam,1c:28:af:b2:c8:50,-84,5280,5280
1,108,1,16,visiteurs,1c:28:af:b2:c8:52,-85,5280,5280
1,108,1,17,visiteurs,1c:28:af:b2:9c:d2,-50,5320,5320
1,108,1,17,UnivToulon,1c:28:af:b2:9c:d1,-52,5320,5320
1,108,1,17,eduroam,1c:28:af:b2:9c:d0,-53,5320,5320
1,108,1,17,visiteurs,1c:28:af:b2:9c:c2,-56,2412,2412
1,108,1,17,,1c:28:af:b2:9c:c3,-57,2412,2412
1,108,1,17,eduroam,1c:28:af:b2:9c:c0,-57,2412,2412
1,108,1,17,,1c:28:af:b2:9c:c4,-57,2412,2412
1,108,1,17,UnivToulon,1c:28:af:b2:9c:c1,-58,2412,2412
1,108,1,17,eduroam,1c:28:af:b4:30:40,-75,2462,2462
1,108,1,17,visiteurs,1c:28:af:b4:30:42,-75,2462,2462
1,108,1,17,visiteurs,1c:28:af:b4:30:52,-75,5220,5220
1,108,1,17,,1c:28:af:b4:30:44,-75,2462,2462
1,108,1,17,eduroam,1c:28:af:b4:32:30,-75,5180,5180
1,108,1,17,UnivToulon,1c:28:af:b4:32:31,-75,5180,5180
1,108,1,17,UnivToulon,1c:28:af:b4:30:41,-76,2462,2462
1,108,1,17,UnivToulon,1c:28:af:b4:30:51,-76,5220,5220
1,108,1,17,eduroam,1c:28:af:b4:30:50,-76,5220,5220
1,108,1,17,eduroam,1c:28:af:b4:32:20,-76,2412,2412
1,108,1,17,eduroam,1c:28:af:b2:c8:40,-76,2462,2462
1,108,1,17,visiteurs,1c:28:af:b4:32:32,-76,5180,5180
1,108,1,17,eduroam,1c:28:af:b3:60:10,-77,5500,5500
1,108,1,17,UnivToulon,1c:28:af:b3:60:11,-77,5500,5500
1,108,1,17,UnivToulon,1c:28:af:b2:c8:41,-77,2462,2462
1,108,1,17,visiteurs,1c:28:af:b4:32:22,-77,2412,2412
1,108,1,17,visiteurs,1c:28:af:b2:c8:42,-77,2462,2462
1,108,1,17,visiteurs,1c:28:af:b3:60:12,-78,5500,5500
1,108,1,17,eduroam,1c:28:af:b4:1c:f0,-79,5580,5580
1,108,1,17,UnivToulon,1c:28:af:b4:1c:f1,-79,5580,5580
1,108,1,17,UnivToulon,1c:28:af:b4:32:21,-79,2412,2412
